"symbol"	"ensembl_gene_id"	"entrez_id"
"CPXM1"	"ENSG00000088882"	56265
"CPZ"	"ENSG00000109625"	8532
"CRBN"	"ENSG00000113851"	51185
"CREB1"	"ENSG00000118260"	1385
"CREG2"	"ENSG00000175874"	200407
"CRELD1"	"ENSG00000163703"	78987
"CRELD2"	"ENSG00000184164"	79174
"CRIM1"	"ENSG00000277354"	51232
"CRIM1"	"ENSG00000150938"	51232
"CRIPT"	"ENSG00000119878"	9419
"CRKL"	"ENSG00000099942"	1399
"CRLF1"	"ENSG00000006016"	9244
"CRLS1"	"ENSG00000088766"	54675
"CRMP1"	"ENSG00000072832"	1400
"CRNKL1"	"ENSG00000101343"	51340
"CRTAP"	"ENSG00000170275"	10491
"CRTC1"	"ENSG00000105662"	23373
"CRX"	"ENSG00000105392"	1406
"CRYAA"	"ENSG00000160202"	1409
"CRYBA2"	"ENSG00000163499"	1412
"CRYBA4"	"ENSG00000196431"	1413
"CRYBB1"	"ENSG00000100122"	1414
"CRYBB2"	"ENSG00000244752"	1415
"CRYBB3"	"ENSG00000100053"	1417
"CRYBG3"	"ENSG00000080200"	131544
"CRYGB"	"ENSG00000182187"	1419
"CRYGC"	"ENSG00000285011"	1420
"CRYGC"	"ENSG00000163254"	1420
"CRYGD"	"ENSG00000285434"	1421
"CRYGD"	"ENSG00000118231"	1421
"CRYGS"	"ENSG00000213139"	1427
"CRYZL1"	"ENSG00000205758"	9946
"CSDC2"	"ENSG00000172346"	27254
"CSE1L"	"ENSG00000124207"	1434
"CSF2RB"	"ENSG00000100368"	1439
"CSNK1E"	"ENSG00000213923"	1454
"CSNK2A1"	"ENSG00000101266"	1457
"CSPG5"	"ENSG00000114646"	10675
"CSRNP1"	"ENSG00000144655"	64651
"CSRNP3"	"ENSG00000178662"	80034
"CST1"	"ENSG00000170373"	1469
"CST11"	"ENSG00000125831"	140880
"CST2"	"ENSG00000170369"	1470
"CST3"	"ENSG00000101439"	1471
"CST4"	"ENSG00000101441"	1472
"CST5"	"ENSG00000170367"	1473
"CST7"	"ENSG00000077984"	8530
"CST8"	"ENSG00000125815"	10047
"CST9"	"ENSG00000173335"	128822
"CST9L"	"ENSG00000101435"	128821
"CSTA"	"ENSG00000121552"	1475
"CSTB"	"ENSG00000160213"	1476
"CSTF1"	"ENSG00000101138"	1477
"CSTL1"	"ENSG00000125823"	128817
"CTBP1"	"ENSG00000159692"	1487
"CTCFL"	"ENSG00000124092"	140690
"CTDSP1"	"ENSG00000144579"	58190
"CTDSPL"	"ENSG00000144677"	10217
"CTLA4"	"ENSG00000163599"	1493
"CTNNA2"	"ENSG00000066032"	1496
"CTNNB1"	"ENSG00000168036"	1499
"CTNNBL1"	"ENSG00000132792"	56259
"CTSA"	"ENSG00000064601"	5476
"CTSZ"	"ENSG00000101160"	1522
"CTU1"	"ENSG00000142544"	90353
"CUL3"	"ENSG00000036257"	8452
"CWC22"	"ENSG00000163510"	57703
"CWH43"	"ENSG00000109182"	80157
"CX3CR1"	"ENSG00000168329"	1524
"CXADR"	"ENSG00000154639"	1525
"CXCL17"	"ENSG00000189377"	284340
"CXCR1"	"ENSG00000163464"	3577
"CXCR2"	"ENSG00000180871"	3579
"CXCR4"	"ENSG00000121966"	7852
"CXCR6"	"ENSG00000172215"	10663
"CYB561D2"	"ENSG00000114395"	11068
"CYB5R3"	"ENSG00000100243"	1727
"CYBRD1"	"ENSG00000071967"	79901
"CYP1B1"	"ENSG00000138061"	1545
"CYP20A1"	"ENSG00000119004"	57404
"CYP24A1"	"ENSG00000019186"	1591
"CYP26B1"	"ENSG00000003137"	56603
"CYP27A1"	"ENSG00000135929"	1593
"CYP27C1"	"ENSG00000186684"	339761
"CYP2A13"	"ENSG00000197838"	1553
"CYP2A6"	"ENSG00000255974"	1548
"CYP2A7"	"ENSG00000198077"	1549
"CYP2B6"	"ENSG00000197408"	1555
"CYP2D6"	"ENSG00000275211"	1565
"CYP2D6"	"ENSG00000275211"	107987478
"CYP2D6"	"ENSG00000275211"	107987479
"CYP2D6"	"ENSG00000272532"	1565
"CYP2D6"	"ENSG00000272532"	107987478
"CYP2D6"	"ENSG00000272532"	107987479
"CYP2D6"	"ENSG00000282966"	1565
"CYP2D6"	"ENSG00000282966"	107987478
"CYP2D6"	"ENSG00000282966"	107987479
"CYP2D6"	"ENSG00000280905"	1565
"CYP2D6"	"ENSG00000280905"	107987478
"CYP2D6"	"ENSG00000280905"	107987479
"CYP2D6"	"ENSG00000283284"	1565
"CYP2D6"	"ENSG00000283284"	107987478
"CYP2D6"	"ENSG00000283284"	107987479
"CYP2D6"	"ENSG00000100197"	1565
"CYP2D6"	"ENSG00000100197"	107987478
"CYP2D6"	"ENSG00000100197"	107987479
"CYP2D7"	"ENSG00000278088"	NA
"CYP2D7"	"ENSG00000263181"	NA
"CYP2D7"	"ENSG00000283008"	NA
"CYP2D7"	"ENSG00000205702"	NA
"CYP2F1"	"ENSG00000197446"	1572
"CYP2S1"	"ENSG00000167600"	29785
"CYP8B1"	"ENSG00000180432"	1582
"CYS1"	"ENSG00000205795"	192668
"CYTH2"	"ENSG00000105443"	9266
"CYTH4"	"ENSG00000100055"	27128
"CYTIP"	"ENSG00000115165"	9595
"CYTL1"	"ENSG00000170891"	54360
"CYYR1"	"ENSG00000166265"	116159
"D2HGDH"	"ENSG00000180902"	728294
"DACT3"	"ENSG00000197380"	147906
"DAG1"	"ENSG00000173402"	1605
"DALRD3"	"ENSG00000178149"	55152
"DAPL1"	"ENSG00000163331"	92196
"DAW1"	"ENSG00000123977"	164781
"DAZL"	"ENSG00000092345"	1618
"DBI"	"ENSG00000155368"	1622
"DBNDD2"	"ENSG00000244274"	55861
"DBP"	"ENSG00000105516"	1628
"DBR1"	"ENSG00000138231"	51163
"DCAF1"	"ENSG00000145041"	9730
"DCAF16"	"ENSG00000163257"	54876
"DCAF17"	"ENSG00000115827"	80067
"DCAF4L1"	"ENSG00000182308"	285429
"DCBLD2"	"ENSG00000057019"	131566
"DCLK3"	"ENSG00000163673"	85443
"DCP1A"	"ENSG00000272886"	55802
"DCTN1"	"ENSG00000204843"	1639
"DCUN1D1"	"ENSG00000043093"	54165
"DCUN1D4"	"ENSG00000109184"	23142
"DDA1"	"ENSG00000130311"	79016
"DDRGK1"	"ENSG00000198171"	65992
"DDT"	"ENSG00000275003"	1652
"DDT"	"ENSG00000275003"	100037417
"DDT"	"ENSG00000099977"	1652
"DDT"	"ENSG00000099977"	100037417
"DDTL"	"ENSG00000275758"	100037417
"DDTL"	"ENSG00000099974"	100037417
"DDX1"	"ENSG00000079785"	1653
"DDX17"	"ENSG00000100201"	10521
"DDX18"	"ENSG00000088205"	8886
"DDX27"	"ENSG00000124228"	55661
"DDX49"	"ENSG00000105671"	54555
"DEDD2"	"ENSG00000160570"	162989
"DEFB115"	"ENSG00000215547"	245929
"DEFB116"	"ENSG00000215545"	245930
"DEFB118"	"ENSG00000131068"	117285
"DEFB119"	"ENSG00000180483"	245932
"DEFB121"	"ENSG00000204548"	245934
"DEFB123"	"ENSG00000180424"	245936
"DEFB124"	"ENSG00000180383"	245937
"DEFB125"	"ENSG00000178591"	245938
"DEFB126"	"ENSG00000125788"	81623
"DEFB127"	"ENSG00000088782"	140850
"DEFB128"	"ENSG00000185982"	245939
"DEFB129"	"ENSG00000125903"	140881
"DEFB131A"	"ENSG00000186146"	644414
"DEFB132"	"ENSG00000186458"	400830
"DENND6A"	"ENSG00000174839"	201627
"DENND6B"	"ENSG00000205593"	414918
"DEPDC5"	"ENSG00000100150"	9681
"DERL3"	"ENSG00000274437"	91319
"DERL3"	"ENSG00000099958"	91319
"DES"	"ENSG00000175084"	1674
"DESI1"	"ENSG00000100418"	27351
"DGCR2"	"ENSG00000070413"	9993
"DGCR6"	"ENSG00000183628"	8214
"DGCR6L"	"ENSG00000128185"	85359
"DGCR8"	"ENSG00000128191"	54487
"DGKD"	"ENSG00000280873"	8527
"DGKD"	"ENSG00000077044"	8527
"DGKG"	"ENSG00000058866"	1608
"DGKQ"	"ENSG00000145214"	1609
"DGUOK"	"ENSG00000114956"	1716
"DHDH"	"ENSG00000104808"	27294
"DHFR2"	"ENSG00000178700"	200895
"DHRS9"	"ENSG00000073737"	10170
"DHX15"	"ENSG00000109606"	1665
"DHX30"	"ENSG00000132153"	22907
"DHX34"	"ENSG00000134815"	9704
"DHX35"	"ENSG00000101452"	60625
"DHX36"	"ENSG00000281763"	170506
"DHX36"	"ENSG00000174953"	170506
"DHX57"	"ENSG00000163214"	90957
"DIDO1"	"ENSG00000101191"	11083
"DIP2A"	"ENSG00000160305"	23181
"DIRC1"	"ENSG00000174325"	NA
"DIS3L2"	"ENSG00000144535"	129563
"DKKL1"	"ENSG00000104901"	27120
"DLEC1"	"ENSG00000008226"	9940
"DLG1"	"ENSG00000075711"	1739
"DLGAP4"	"ENSG00000080845"	22839
"DLL3"	"ENSG00000090932"	10683
"DLX1"	"ENSG00000144355"	1745
"DLX2"	"ENSG00000115844"	1746
"DMAC2"	"ENSG00000105341"	55101
"DMC1"	"ENSG00000100206"	11144
"DMKN"	"ENSG00000161249"	93099
"DMPK"	"ENSG00000104936"	1760
"DMRTC2"	"ENSG00000142025"	63946
"DMWD"	"ENSG00000185800"	1762
"DNAAF3"	"ENSG00000167646"	352909
"DNAH1"	"ENSG00000114841"	25981
"DNAH12"	"ENSG00000174844"	201625
"DNAH6"	"ENSG00000115423"	1768
"DNAH7"	"ENSG00000118997"	56171
"DNAJB11"	"ENSG00000090520"	51726
"DNAJB2"	"ENSG00000135924"	3300
"DNAJB7"	"ENSG00000172404"	150353
"DNAJB8"	"ENSG00000179407"	165721
"DNAJC10"	"ENSG00000077232"	54431
"DNAJC13"	"ENSG00000138246"	23317
"DNAJC19"	"ENSG00000205981"	131118
"DNAJC27"	"ENSG00000115137"	51277
"DNAJC28"	"ENSG00000262911"	54943
"DNAJC28"	"ENSG00000177692"	54943
"DNAJC5"	"ENSG00000101152"	80331
"DNAJC5G"	"ENSG00000163793"	285126
"DNAL4"	"ENSG00000100246"	10126
"DNASE1L3"	"ENSG00000163687"	1776
"DNER"	"ENSG00000187957"	92737
"DNMT3A"	"ENSG00000119772"	1788
"DNMT3B"	"ENSG00000088305"	1789
"DNMT3L"	"ENSG00000142182"	29947
"DNPEP"	"ENSG00000123992"	23549
"DNTTIP1"	"ENSG00000101457"	116092
"DOCK10"	"ENSG00000135905"	55619
"DOCK3"	"ENSG00000088538"	1795
"DOK1"	"ENSG00000115325"	1796
"DOK5"	"ENSG00000101134"	55816
"DOK7"	"ENSG00000175920"	285489
"DONSON"	"ENSG00000159147"	29980
"DPF1"	"ENSG00000011332"	8193
"DPH3"	"ENSG00000154813"	285381
"DPM1"	"ENSG00000000419"	8813
"DPP10"	"ENSG00000175497"	57628
"DPP4"	"ENSG00000197635"	1803
"DPPA2"	"ENSG00000163530"	151871
"DPPA4"	"ENSG00000121570"	55211
"DPRX"	"ENSG00000204595"	503834
"DPY19L3"	"ENSG00000178904"	147991
"DPY30"	"ENSG00000162961"	84661
"DPYSL5"	"ENSG00000157851"	56896
"DQX1"	"ENSG00000144045"	165545
"DRC1"	"ENSG00000157856"	92749
"DRD3"	"ENSG00000151577"	1814
"DRD5"	"ENSG00000169676"	1816
"DRG1"	"ENSG00000185721"	4733
"DRICH1"	"ENSG00000189269"	51233
"DSCAM"	"ENSG00000171587"	1826
"DSN1"	"ENSG00000149636"	79980
"DSTN"	"ENSG00000125868"	11034
"DTD1"	"ENSG00000125821"	92675
"DTHD1"	"ENSG00000197057"	401124
"DTNB"	"ENSG00000138101"	1838
"DTX3L"	"ENSG00000163840"	151636
"DTYMK"	"ENSG00000168393"	1841
"DUSP11"	"ENSG00000144048"	8446
"DUSP15"	"ENSG00000149599"	128853
"DUSP18"	"ENSG00000167065"	150290
"DUSP19"	"ENSG00000162999"	142679
"DUSP2"	"ENSG00000158050"	1844
"DUSP28"	"ENSG00000188542"	285193
"DUSP7"	"ENSG00000164086"	1849
"DUXA"	"ENSG00000258873"	503835
"DVL3"	"ENSG00000161202"	1857
"DYNC1I2"	"ENSG00000077380"	1781
"DYNC1LI1"	"ENSG00000144635"	51143
"DYNC2LI1"	"ENSG00000138036"	51626
"DYNLRB1"	"ENSG00000125971"	83658
"DYRK1A"	"ENSG00000157540"	1859
"DYRK1B"	"ENSG00000281320"	9149
"DYRK1B"	"ENSG00000105204"	9149
"DYSF"	"ENSG00000135636"	8291
"DYTN"	"ENSG00000232125"	391475
"DZANK1"	"ENSG00000089091"	55184
"DZIP1L"	"ENSG00000158163"	199221
"DZIP3"	"ENSG00000198919"	9666
"E2F1"	"ENSG00000101412"	1869
"E2F6"	"ENSG00000169016"	1876
"EAF1"	"ENSG00000144597"	85403
"EAF2"	"ENSG00000145088"	55840
"EBF4"	"ENSG00000088881"	57593
"EBLN2"	"ENSG00000255423"	55096
"ECE2"	"ENSG00000145194"	9718
"ECEL1"	"ENSG00000171551"	9427
"ECT2"	"ENSG00000114346"	1894
"EDAR"	"ENSG00000135960"	10913
"EDEM1"	"ENSG00000134109"	9695
"EDEM2"	"ENSG00000088298"	55741
"EDEM2"	"ENSG00000088298"	111089941
"EDN3"	"ENSG00000124205"	1908
"EEF1A2"	"ENSG00000101210"	1917
"EEF1B2"	"ENSG00000283391"	1933
"EEF1B2"	"ENSG00000114942"	1933
"EEFSEC"	"ENSG00000284869"	60678
"EEFSEC"	"ENSG00000132394"	60678
"EFCAB12"	"ENSG00000172771"	90288
"EFCAB6"	"ENSG00000186976"	64800
"EFCC1"	"ENSG00000114654"	79825
"EFEMP1"	"ENSG00000115380"	2202
"EFHB"	"ENSG00000163576"	151651
"EFHD1"	"ENSG00000115468"	80303
"EFR3B"	"ENSG00000084710"	22979
"EGLN2"	"ENSG00000269858"	112398
"EGR4"	"ENSG00000135625"	1961
"EHBP1"	"ENSG00000115504"	23301
"EHD2"	"ENSG00000024422"	30846
"EHD3"	"ENSG00000013016"	30845
"EHHADH"	"ENSG00000113790"	1962
"EID2"	"ENSG00000176396"	163126
"EID2B"	"ENSG00000176401"	126272
"EIF1B"	"ENSG00000114784"	10289
"EIF2A"	"ENSG00000144895"	83939
"EIF2AK2"	"ENSG00000055332"	5610
"EIF2AK3"	"ENSG00000172071"	9451
"EIF2B4"	"ENSG00000115211"	8890
"EIF2B5"	"ENSG00000145191"	8893
"EIF2S2"	"ENSG00000125977"	8894
"EIF3D"	"ENSG00000100353"	8664
"EIF3K"	"ENSG00000282986"	27335
"EIF3K"	"ENSG00000178982"	27335
"EIF3L"	"ENSG00000100129"	51386
"EIF4A2"	"ENSG00000156976"	1974
"EIF4E2"	"ENSG00000135930"	9470
"EIF4E3"	"ENSG00000163412"	317649
"EIF4ENIF1"	"ENSG00000184708"	56478
"EIF4G1"	"ENSG00000114867"	1981
"EIF5A2"	"ENSG00000163577"	56648
"EIF5B"	"ENSG00000158417"	9669
"EIPR1"	"ENSG00000032389"	7260
"ELFN2"	"ENSG00000166897"	114794
"ELL"	"ENSG00000105656"	8178
"ELMO2"	"ENSG00000062598"	63916
"ELMOD3"	"ENSG00000115459"	84173
"ELP6"	"ENSG00000163832"	54859
"ELSPBP1"	"ENSG00000169393"	64100
"EMC10"	"ENSG00000161671"	284361
"EMC3"	"ENSG00000125037"	55831
"EMID1"	"ENSG00000186998"	129080
"EMILIN1"	"ENSG00000138080"	11117
"EMILIN3"	"ENSG00000183798"	90187
"EML2"	"ENSG00000125746"	24139
"EML4"	"ENSG00000143924"	27436
"EML6"	"ENSG00000214595"	400954
"EMP3"	"ENSG00000142227"	2014
"EMX1"	"ENSG00000135638"	2016
"EN1"	"ENSG00000163064"	2019
"ENTHD1"	"ENSG00000176177"	150350
"ENTPD3"	"ENSG00000168032"	956
"ENTPD6"	"ENSG00000197586"	955
"EOGT"	"ENSG00000163378"	285203
"EOMES"	"ENSG00000163508"	8320
"EP300"	"ENSG00000100393"	2033
"EPAS1"	"ENSG00000116016"	2034
"EPB41L1"	"ENSG00000088367"	2036
"EPB41L5"	"ENSG00000115109"	57669
"EPC2"	"ENSG00000135999"	26122
"EPCAM"	"ENSG00000119888"	4072
"EPHA3"	"ENSG00000044524"	2042
"EPHA4"	"ENSG00000116106"	2043
"EPHA6"	"ENSG00000080224"	285220
"EPHB1"	"ENSG00000154928"	2047
"EPHB3"	"ENSG00000182580"	2049
"EPM2AIP1"	"ENSG00000178567"	9852
"EPN1"	"ENSG00000063245"	29924
"EPS8L1"	"ENSG00000131037"	54869
"ERBB4"	"ENSG00000178568"	2066
"ERC2"	"ENSG00000187672"	26059
"ERCC1"	"ENSG00000012061"	2067
"ERCC2"	"ENSG00000104884"	2068
"ERCC3"	"ENSG00000163161"	2071
"ERF"	"ENSG00000105722"	2077
"ERFE"	"ENSG00000178752"	151176
"ERG"	"ENSG00000157554"	2078
"ERGIC3"	"ENSG00000125991"	51614
"ERICH2"	"ENSG00000204334"	285141
"ERICH4"	"ENSG00000204978"	100170765
"ERICH6"	"ENSG00000163645"	131831
"ERLEC1"	"ENSG00000068912"	27248
"ERMN"	"ENSG00000136541"	57471
"ESF1"	"ENSG00000089048"	51575
"ESPNL"	"ENSG00000144488"	339768
"ESS2"	"ENSG00000100056"	8220
"ESYT3"	"ENSG00000158220"	83850
"ETAA1"	"ENSG00000143971"	54465
"ETFB"	"ENSG00000105379"	2109
"ETHE1"	"ENSG00000105755"	23474
"ETS2"	"ENSG00000157557"	2114
"ETV2"	"ENSG00000105672"	2116
"ETV5"	"ENSG00000244405"	2119
"EVA1A"	"ENSG00000115363"	84141
"EVA1C"	"ENSG00000166979"	59271
"EVC"	"ENSG00000072840"	2121
"EVC2"	"ENSG00000173040"	132884
"EVX2"	"ENSG00000174279"	344191
"EWSR1"	"ENSG00000182944"	2130
"EXOC1"	"ENSG00000090989"	55763
"EXOC3L2"	"ENSG00000283632"	90332
"EXOC6B"	"ENSG00000144036"	23233
"EXOG"	"ENSG00000157036"	9941
"EXOSC5"	"ENSG00000077348"	56915
"EXOSC7"	"ENSG00000075914"	23016
"EYA2"	"ENSG00000064655"	2139
"FAAP24"	"ENSG00000131944"	91442
"FABP1"	"ENSG00000163586"	2168
"FAHD2A"	"ENSG00000115042"	51011
"FAHD2B"	"ENSG00000144199"	151313
"FAIM"	"ENSG00000158234"	55179
"FAM107A"	"ENSG00000168309"	11170
"FAM110A"	"ENSG00000125898"	83541
"FAM110C"	"ENSG00000184731"	642273
"FAM114A1"	"ENSG00000197712"	92689
"FAM117B"	"ENSG00000138439"	150864
"FAM118A"	"ENSG00000100376"	55007
"FAM124B"	"ENSG00000124019"	79843
"FAM126B"	"ENSG00000155744"	285172
"FAM131A"	"ENSG00000175182"	131408
"FAM136A"	"ENSG00000035141"	84908
"FAM161A"	"ENSG00000170264"	84140
"FAM162A"	"ENSG00000114023"	26355
"FAM168B"	"ENSG00000152102"	130074
"FAM171B"	"ENSG00000144369"	165215
"FAM178B"	"ENSG00000168754"	51252
"FAM184B"	"ENSG00000047662"	27146
"FAM187B"	"ENSG00000177558"	148109
"FAM193A"	"ENSG00000125386"	8603
"FAM200B"	"ENSG00000237765"	285550
"FAM207A"	"ENSG00000160256"	85395
"FAM209B"	"ENSG00000213714"	388799
"FAM210B"	"ENSG00000124098"	116151
"FAM217B"	"ENSG00000196227"	63939
"FAM227A"	"ENSG00000184949"	646851
"FAM228A"	"ENSG00000186453"	653140
"FAM228B"	"ENSG00000219626"	375190
"FAM3B"	"ENSG00000183844"	54097
"FAM3D"	"ENSG00000198643"	131177
"FAM43A"	"ENSG00000185112"	131583
"FAM53A"	"ENSG00000174137"	152877
"FAM71E1"	"ENSG00000142530"	112703
"FAM71E2"	"ENSG00000180043"	284418
"FAM83C"	"ENSG00000125998"	128876
"FAM83D"	"ENSG00000101447"	81610
"FAM83E"	"ENSG00000105523"	54854
"FAM83F"	"ENSG00000133477"	113828
"FAM98A"	"ENSG00000119812"	25940
"FAM98C"	"ENSG00000130244"	147965
"FANCD2"	"ENSG00000144554"	2177
"FANCD2OS"	"ENSG00000163705"	115795
"FANCL"	"ENSG00000115392"	55120
"FAP"	"ENSG00000078098"	2191
"FARP2"	"ENSG00000006607"	9855
"FARSB"	"ENSG00000116120"	10056
"FASTKD1"	"ENSG00000138399"	79675
"FASTKD2"	"ENSG00000118246"	22868
"FASTKD5"	"ENSG00000215251"	60493
"FBL"	"ENSG00000280548"	2091
"FBL"	"ENSG00000105202"	2091
"FBLN1"	"ENSG00000077942"	2192
"FBLN2"	"ENSG00000163520"	2199
"FBLN7"	"ENSG00000144152"	129804
"FBXL2"	"ENSG00000153558"	25827
"FBXL5"	"ENSG00000118564"	26234
"FBXO11"	"ENSG00000138081"	80204
"FBXO27"	"ENSG00000161243"	126433
"FBXO36"	"ENSG00000153832"	130888
"FBXO40"	"ENSG00000163833"	51725
"FBXO41"	"ENSG00000163013"	150726
"FBXO45"	"ENSG00000174013"	200933
"FBXO46"	"ENSG00000177051"	23403
"FBXO48"	"ENSG00000204923"	554251
"FBXO7"	"ENSG00000100225"	25793
"FBXW12"	"ENSG00000164049"	285231
"FCAR"	"ENSG00000276858"	2204
"FCAR"	"ENSG00000273738"	2204
"FCAR"	"ENSG00000276985"	2204
"FCAR"	"ENSG00000275136"	2204
"FCAR"	"ENSG00000275970"	2204
"FCAR"	"ENSG00000275269"	2204
"FCAR"	"ENSG00000278415"	2204
"FCAR"	"ENSG00000275564"	2204
"FCAR"	"ENSG00000274580"	2204
"FCAR"	"ENSG00000283750"	2204
"FCAR"	"ENSG00000284245"	2204
"FCAR"	"ENSG00000284004"	2204
"FCAR"	"ENSG00000283953"	2204
"FCAR"	"ENSG00000284061"	2204
"FCAR"	"ENSG00000186431"	2204
"FCGBP"	"ENSG00000281123"	8857
"FCGBP"	"ENSG00000275395"	8857
"FCGRT"	"ENSG00000104870"	2217
"FCHO1"	"ENSG00000130475"	23149
"FER1L5"	"ENSG00000249715"	90342
"FERMT1"	"ENSG00000101311"	55612
"FETUB"	"ENSG00000090512"	26998
"FEV"	"ENSG00000163497"	54738
"FEZ2"	"ENSG00000171055"	9637
"FEZF2"	"ENSG00000153266"	55079
"FFAR1"	"ENSG00000126266"	2864
"FFAR2"	"ENSG00000126262"	2867
"FFAR3"	"ENSG00000185897"	2865
"FGD5"	"ENSG00000154783"	152273
"FGF12"	"ENSG00000114279"	2257
"FGF21"	"ENSG00000105550"	26291
"FGFBP1"	"ENSG00000137440"	9982
"FGFBP2"	"ENSG00000137441"	83888
"FGFR3"	"ENSG00000068078"	2261
"FGFRL1"	"ENSG00000127418"	53834
"FHIT"	"ENSG00000189283"	2272
"FHL2"	"ENSG00000115641"	2274
"FIGLA"	"ENSG00000183733"	344018
"FIGN"	"ENSG00000182263"	55137
"FILIP1L"	"ENSG00000168386"	11259
"FIP1L1"	"ENSG00000145216"	81608
"FITM2"	"ENSG00000197296"	128486
"FIZ1"	"ENSG00000179943"	84922
"FKBP1A"	"ENSG00000088832"	2280
"FKBP1B"	"ENSG00000119782"	2281
"FKBP7"	"ENSG00000079150"	51661
"FKBP8"	"ENSG00000105701"	23770
"FKRP"	"ENSG00000181027"	79147
"FLNB"	"ENSG00000136068"	2317
"FLRT3"	"ENSG00000125848"	23767
"FLT3LG"	"ENSG00000090554"	2323
"FMNL2"	"ENSG00000157827"	114793
"FN1"	"ENSG00000115414"	2335
"FNDC11"	"ENSG00000125531"	79025
"FNDC3B"	"ENSG00000075420"	64778
"FNDC4"	"ENSG00000115226"	64838
"FOSB"	"ENSG00000125740"	2354
"FOSL2"	"ENSG00000075426"	2355
"FOXA2"	"ENSG00000125798"	3170
"FOXA3"	"ENSG00000170608"	3171
"FOXD4L1"	"ENSG00000184492"	200350
"FOXI3"	"ENSG00000214336"	344167
"FOXL2"	"ENSG00000183770"	668
"FOXL2NB"	"ENSG00000206262"	401089
"FOXN2"	"ENSG00000170802"	3344
"FOXP1"	"ENSG00000114861"	27086
"FOXRED2"	"ENSG00000100350"	80020
"FOXS1"	"ENSG00000179772"	2307
"FPR1"	"ENSG00000171051"	2357
"FPR2"	"ENSG00000171049"	2358
"FPR3"	"ENSG00000187474"	2359
"FRMD4B"	"ENSG00000114541"	23150
"FRYL"	"ENSG00000075539"	285527
"FRZB"	"ENSG00000162998"	2487
"FSHR"	"ENSG00000170820"	2492
"FSIP2"	"ENSG00000188738"	401024
"FSTL1"	"ENSG00000163430"	11167
"FTCD"	"ENSG00000281775"	10841
"FTCD"	"ENSG00000160282"	10841
"FTL"	"ENSG00000087086"	2512
"FUT1"	"ENSG00000174951"	2523
"FUT2"	"ENSG00000176920"	2524
"FUZ"	"ENSG00000010361"	80199
"FXR1"	"ENSG00000114416"	8087
"FXYD1"	"ENSG00000266964"	5348
"FXYD3"	"ENSG00000089356"	5349
"FXYD5"	"ENSG00000089327"	53827
"FXYD7"	"ENSG00000221946"	53822
"FYCO1"	"ENSG00000163820"	79443
"FYTTD1"	"ENSG00000122068"	84248
"FZD5"	"ENSG00000163251"	7855
"FZD7"	"ENSG00000155760"	8324
"G6PC2"	"ENSG00000278373"	57818
"G6PC2"	"ENSG00000152254"	57818
"GAB4"	"ENSG00000215568"	128954
"GABPA"	"ENSG00000154727"	2551
"GABRA2"	"ENSG00000151834"	2555
"GABRA4"	"ENSG00000109158"	2557
"GABRB1"	"ENSG00000163288"	2560
"GABRG1"	"ENSG00000163285"	2565
"GABRR3"	"ENSG00000183185"	200959
"GAD1"	"ENSG00000128683"	2571
"GADL1"	"ENSG00000144644"	339896
"GAK"	"ENSG00000178950"	2580
"GAL3ST1"	"ENSG00000128242"	9514
"GAL3ST2"	"ENSG00000276126"	64090
"GAL3ST2"	"ENSG00000154252"	64090
"GALM"	"ENSG00000143891"	130589
"GALNT13"	"ENSG00000144278"	114805
"GALNT14"	"ENSG00000158089"	79623
"GALNT15"	"ENSG00000131386"	117248
"GALNT3"	"ENSG00000115339"	2591
"GALNT5"	"ENSG00000136542"	11227
"GALP"	"ENSG00000197487"	85569
"GALR3"	"ENSG00000128310"	8484
"GAP43"	"ENSG00000172020"	2596
"GAPDHS"	"ENSG00000105679"	26330
"GAREM2"	"ENSG00000157833"	150946
"GART"	"ENSG00000262473"	2618
"GART"	"ENSG00000159131"	2618
"GAS2L1"	"ENSG00000185340"	10634
"GATA2"	"ENSG00000179348"	2624
"GATA5"	"ENSG00000130700"	140628
"GATAD2A"	"ENSG00000167491"	54815
"GBA3"	"ENSG00000249948"	57733
"GBE1"	"ENSG00000114480"	2632
"GBX2"	"ENSG00000168505"	2637
"GCA"	"ENSG00000115271"	25801
"GCAT"	"ENSG00000100116"	23464
"GCC2"	"ENSG00000135968"	9648
"GCFC2"	"ENSG00000005436"	6936
"GCG"	"ENSG00000115263"	2641
"GCKR"	"ENSG00000084734"	2646
"GCNT7"	"ENSG00000124091"	140687
"GCSAM"	"ENSG00000284925"	257144
"GCSAM"	"ENSG00000174500"	257144
"GDAP1L1"	"ENSG00000124194"	78997
"GDF15"	"ENSG00000130513"	9518
"GDF5"	"ENSG00000125965"	8200
"GDF7"	"ENSG00000143869"	151449
"GEMIN6"	"ENSG00000152147"	79833
"GEMIN7"	"ENSG00000142252"	79760
"GEN1"	"ENSG00000178295"	348654
"GFM1"	"ENSG00000168827"	85476
"GFPT1"	"ENSG00000198380"	2673
"GFRA4"	"ENSG00000125861"	64096
"GGA1"	"ENSG00000100083"	26088
"GGCX"	"ENSG00000115486"	2677
"GGN"	"ENSG00000179168"	199720
"GGT1"	"ENSG00000100031"	2678
"GGT2"	"ENSG00000133475"	728441
"GGT5"	"ENSG00000099998"	2687
"GGT7"	"ENSG00000131067"	2686
"GGTLC1"	"ENSG00000149435"	92086
